iteration,fitnessValue
0,66996.0
1,69427.0
2,59050.0
3,67690.0
4,71637.0
5,59550.0
6,59609.0
7,65026.0
8,67494.0
9,68067.0
10,59250.0
11,64826.0
12,59988.0
13,65480.0
14,69194.0
15,68652.0
16,62688.0
17,66572.0
18,70686.0
19,65096.0
20,66504.0
21,64488.0
22,69275.0
23,70159.0
24,61635.0
25,61404.0
26,65931.0
27,63535.0
28,71649.0
29,65852.0
30,64419.0
31,69577.0
32,57491.0
33,65874.0
34,59864.0
35,67827.0
36,67076.0
37,61240.0
38,65808.0
39,59748.0
40,64593.0
41,66946.0
42,69081.0
43,66049.0
44,64497.0
45,69348.0
46,69962.0
47,68384.0
48,61415.0
49,68559.0
50,66000.0
51,60450.0
52,68775.0
53,67990.0
54,68877.0
55,66655.0
56,65405.0
57,62811.0
58,67523.0
59,69029.0
60,66567.0
61,65217.0
62,62831.0
63,65314.0
64,65767.0
65,65383.0
66,68148.0
67,68094.0
68,61352.0
69,71851.0
70,64998.0
71,60636.0
72,67090.0
73,66921.0
74,63911.0
75,68786.0
76,61885.0
77,66978.0
78,63406.0
79,61204.0
80,67301.0
81,66861.0
82,65634.0
83,62952.0
84,69263.0
85,68744.0
86,63488.0
87,58444.0
88,66715.0
89,63630.0
90,68654.0
91,52442.0
92,65462.0
93,62986.0
94,61303.0
95,62784.0
96,66827.0
97,70604.0
98,67291.0
99,65889.0
100,67952.0
101,69400.0
102,69360.0
103,68435.0
104,64637.0
105,69116.0
106,56695.0
107,68174.0
108,62359.0
109,68595.0
110,63780.0
111,68664.0
112,66719.0
113,68393.0
114,69824.0
115,63704.0
116,66317.0
117,68954.0
118,62636.0
119,60965.0
120,64717.0
121,67780.0
122,63790.0
123,68199.0
124,67775.0
125,62942.0
126,61716.0
127,62438.0
128,66955.0
129,70620.0
130,61920.0
131,64976.0
132,52251.0
133,64588.0
134,67089.0
135,65559.0
136,60798.0
137,61792.0
138,69027.0
139,68545.0
140,66642.0
141,71363.0
142,65419.0
143,61727.0
144,60112.0
145,68653.0
146,66961.0
147,65073.0
148,64566.0
149,71355.0
150,70090.0
151,70710.0
152,65988.0
153,62340.0
154,65485.0
155,61367.0
156,65599.0
157,66643.0
158,70263.0
159,69161.0
160,62946.0
161,59823.0
162,59924.0
163,69565.0
164,68688.0
165,67698.0
166,64246.0
167,67041.0
168,60083.0
169,55222.0
170,65207.0
171,64986.0
172,67227.0
173,67986.0
174,66696.0
175,65974.0
176,64355.0
177,65061.0
178,65181.0
179,60409.0
180,69430.0
181,70633.0
182,68774.0
183,65326.0
184,65780.0
185,64385.0
186,62344.0
187,65551.0
188,65867.0
189,57383.0
190,61020.0
191,65719.0
192,70678.0
193,65233.0
194,62969.0
195,65534.0
196,61751.0
197,64610.0
198,63562.0
199,65425.0
