iteration,fitnessValue
0,68978.0
1,66723.0
2,63427.0
3,58535.0
4,66898.0
5,67624.0
6,64115.0
7,69241.0
8,61789.0
9,66788.0
10,69398.0
11,64629.0
12,67542.0
13,67062.0
14,69320.0
15,62415.0
16,64136.0
17,69012.0
18,65440.0
19,64056.0
20,57370.0
21,67075.0
22,68591.0
23,67279.0
24,66026.0
25,60287.0
26,66529.0
27,69526.0
28,68260.0
29,65823.0
30,69500.0
31,64500.0
32,67099.0
33,65241.0
34,69240.0
35,62684.0
36,66773.0
37,67201.0
38,67275.0
39,64642.0
40,63193.0
41,63283.0
42,67837.0
43,64068.0
44,66787.0
45,62289.0
46,60264.0
47,60345.0
48,66919.0
49,67732.0
50,66432.0
51,63225.0
52,62458.0
53,64728.0
54,62620.0
55,62245.0
56,66103.0
57,68416.0
58,68551.0
59,57746.0
60,67271.0
61,60081.0
62,66915.0
63,66165.0
64,62591.0
65,69779.0
66,69751.0
67,66097.0
68,57602.0
69,68191.0
70,66274.0
71,70165.0
72,68613.0
73,65996.0
74,67317.0
75,68202.0
76,67706.0
77,63530.0
78,65897.0
79,67207.0
80,66647.0
81,66266.0
82,68983.0
83,66868.0
84,63648.0
85,65858.0
86,72716.0
87,64846.0
88,63383.0
89,67413.0
90,67612.0
91,68834.0
92,67799.0
93,67467.0
94,67171.0
95,65747.0
96,65881.0
97,68620.0
98,69056.0
99,59676.0
100,67591.0
101,67153.0
102,63874.0
103,64905.0
104,66539.0
105,65507.0
106,66456.0
107,71934.0
108,74037.0
109,65993.0
110,57061.0
111,66710.0
112,69716.0
113,70178.0
114,67572.0
115,65218.0
116,67979.0
117,63339.0
118,66466.0
119,65647.0
120,67629.0
121,63457.0
122,65889.0
123,68632.0
124,69440.0
125,64468.0
126,65855.0
127,62057.0
128,66964.0
129,68379.0
130,70750.0
131,69800.0
132,70222.0
133,69133.0
134,65655.0
135,67122.0
136,70709.0
137,64861.0
138,64729.0
139,64924.0
140,65824.0
141,67948.0
142,64205.0
143,65252.0
144,64973.0
145,62919.0
146,65845.0
147,67271.0
148,67420.0
149,61718.0
150,68147.0
151,70279.0
152,65477.0
153,61169.0
154,64310.0
155,68967.0
156,70281.0
157,64144.0
158,70525.0
159,69121.0
160,65233.0
161,62494.0
162,67339.0
163,66258.0
164,72255.0
165,63499.0
166,64773.0
167,65415.0
168,62454.0
169,58247.0
170,70324.0
171,64819.0
172,59068.0
173,68045.0
174,64694.0
175,64776.0
176,69729.0
177,66621.0
178,66772.0
179,70002.0
180,65599.0
181,63030.0
182,66886.0
183,61437.0
184,65558.0
185,62223.0
186,60484.0
187,59285.0
188,62787.0
189,68180.0
190,61310.0
191,64275.0
192,72075.0
193,67691.0
194,65838.0
195,62840.0
196,64827.0
197,59561.0
198,66966.0
199,68618.0
