iteration,fitnessValue
0,66257.0
1,64775.0
2,60158.0
3,61661.0
4,66074.0
5,65206.0
6,65140.0
7,67539.0
8,64225.0
9,63493.0
10,61546.0
11,69634.0
12,64690.0
13,60809.0
14,67450.0
15,70546.0
16,71075.0
17,72537.0
18,68675.0
19,64422.0
20,70099.0
21,67626.0
22,66623.0
23,67775.0
24,67353.0
25,63260.0
26,68955.0
27,63799.0
28,65287.0
29,62512.0
30,58665.0
31,65776.0
32,64660.0
33,66382.0
34,68799.0
35,64735.0
36,63885.0
37,69010.0
38,64103.0
39,68458.0
40,56388.0
41,68093.0
42,62937.0
43,62770.0
44,68049.0
45,63412.0
46,67959.0
47,64639.0
48,67552.0
49,64884.0
50,60284.0
51,62087.0
52,68734.0
53,59472.0
54,62298.0
55,61056.0
56,65860.0
57,65735.0
58,62178.0
59,65957.0
60,66143.0
61,66948.0
62,64690.0
63,67546.0
64,58944.0
65,71174.0
66,70039.0
67,65289.0
68,63892.0
69,62762.0
70,71989.0
71,65212.0
72,69376.0
73,64298.0
74,67093.0
75,63652.0
76,66040.0
77,66415.0
78,69591.0
79,66859.0
80,65949.0
81,64810.0
82,65362.0
83,62901.0
84,67048.0
85,56261.0
86,68399.0
87,58697.0
88,63422.0
89,63832.0
90,62974.0
91,63391.0
92,63603.0
93,66428.0
94,65038.0
95,67131.0
96,58275.0
97,61338.0
98,67279.0
99,64181.0
100,67066.0
101,65168.0
102,61344.0
103,64594.0
104,69855.0
105,61652.0
106,64392.0
107,65471.0
108,65339.0
109,63832.0
110,67975.0
111,66226.0
112,66141.0
113,67132.0
114,67999.0
115,69531.0
116,68400.0
117,63363.0
118,64541.0
119,70673.0
120,67632.0
121,68844.0
122,67476.0
123,68181.0
124,70778.0
125,65182.0
126,68066.0
127,68438.0
128,65746.0
129,55895.0
130,64888.0
131,63759.0
132,67088.0
133,70908.0
134,67200.0
135,59056.0
136,69432.0
137,69795.0
138,63469.0
139,69582.0
140,67481.0
141,68131.0
142,67019.0
143,65620.0
144,67722.0
145,63652.0
146,66712.0
147,68281.0
148,57972.0
149,66178.0
150,65983.0
151,66697.0
152,66394.0
153,64219.0
154,62616.0
155,67582.0
156,67729.0
157,67926.0
158,66290.0
159,67307.0
160,57240.0
161,66493.0
162,67924.0
163,69407.0
164,71078.0
165,65304.0
166,64458.0
167,63137.0
168,61452.0
169,65056.0
170,66114.0
171,67645.0
172,59435.0
173,64290.0
174,67305.0
175,61063.0
176,66129.0
177,62229.0
178,66692.0
179,66427.0
180,67266.0
181,61680.0
182,64193.0
183,65544.0
184,68793.0
185,68218.0
186,59634.0
187,58465.0
188,68212.0
189,66982.0
190,66647.0
191,66667.0
192,67133.0
193,66181.0
194,67875.0
195,66253.0
196,56434.0
197,65699.0
198,71812.0
199,66849.0
