iteration,fitnessValue
0,65054.0
1,68764.0
2,65551.0
3,61271.0
4,64612.0
5,62509.0
6,69859.0
7,55689.0
8,65909.0
9,65805.0
10,67646.0
11,66311.0
12,69725.0
13,66909.0
14,61966.0
15,66492.0
16,60995.0
17,62620.0
18,57373.0
19,56818.0
20,56193.0
21,50351.0
22,53596.0
23,53221.0
24,48143.0
25,49578.0
26,48605.0
27,49250.0
28,50172.0
29,47933.0
30,44556.0
31,50812.0
32,45776.0
33,43131.0
34,49882.0
35,47678.0
36,48902.0
37,48961.0
38,49632.0
39,47338.0
40,44309.0
41,48687.0
42,49897.0
43,41437.0
44,50208.0
45,46387.0
46,48338.0
47,43844.0
48,48988.0
49,46137.0
50,48435.0
51,47818.0
52,45682.0
53,48895.0
54,51619.0
55,45402.0
56,48750.0
57,44880.0
58,50447.0
59,48390.0
60,42579.0
61,45922.0
62,46924.0
63,48418.0
64,49238.0
65,49419.0
66,49856.0
67,48710.0
68,50873.0
69,47247.0
70,46791.0
71,48918.0
72,45932.0
73,47640.0
74,43974.0
75,48866.0
76,48333.0
77,48537.0
78,43801.0
79,45608.0
80,48715.0
81,49909.0
82,48004.0
83,47561.0
84,44346.0
85,51127.0
86,42206.0
87,46997.0
88,51233.0
89,50217.0
90,41292.0
91,50065.0
92,49440.0
93,51119.0
94,46430.0
95,46667.0
96,42463.0
97,50236.0
98,47135.0
99,43246.0
100,45022.0
101,46230.0
102,49019.0
103,45404.0
104,43465.0
105,47808.0
106,46335.0
107,46199.0
108,44141.0
109,50998.0
110,50150.0
111,47523.0
112,49927.0
113,44440.0
114,50337.0
115,50837.0
116,45135.0
117,45608.0
118,45351.0
119,47625.0
120,45758.0
121,48718.0
122,47646.0
123,51270.0
124,45523.0
125,49784.0
126,53840.0
127,47696.0
128,41692.0
129,51140.0
130,48249.0
131,47342.0
132,49600.0
133,46194.0
134,47054.0
135,50525.0
136,46812.0
137,47144.0
138,51839.0
139,47553.0
140,45490.0
141,46044.0
142,46820.0
143,46887.0
144,43900.0
145,49947.0
146,45287.0
147,45247.0
148,47867.0
149,44564.0
150,45463.0
151,50742.0
152,50284.0
153,46154.0
154,43886.0
155,48819.0
156,46118.0
157,49408.0
158,43590.0
159,48635.0
160,45733.0
161,48144.0
162,49522.0
163,50510.0
164,46413.0
165,47113.0
166,45464.0
167,47033.0
168,49530.0
169,52315.0
170,43228.0
171,49493.0
172,49206.0
173,51630.0
174,47977.0
175,46031.0
176,45377.0
177,48413.0
178,47797.0
179,49909.0
180,47519.0
181,46125.0
182,43442.0
183,50074.0
184,43946.0
185,49777.0
186,46357.0
187,44137.0
188,47166.0
189,51168.0
190,46426.0
191,46226.0
192,48428.0
193,44728.0
194,47983.0
195,43465.0
196,46396.0
197,47391.0
198,49023.0
199,47133.0
