iteration,fitnessValue
0,67406.0
1,59476.0
2,66844.0
3,68073.0
4,67962.0
5,58922.0
6,66194.0
7,62701.0
8,63644.0
9,64218.0
10,57037.0
11,61410.0
12,68227.0
13,61587.0
14,68831.0
15,59628.0
16,59533.0
17,57112.0
18,53940.0
19,45192.0
20,47390.0
21,47311.0
22,48661.0
23,45965.0
24,43845.0
25,47701.0
26,47674.0
27,44744.0
28,44390.0
29,43400.0
30,44946.0
31,44971.0
32,44396.0
33,44046.0
34,45514.0
35,44379.0
36,42717.0
37,43422.0
38,46186.0
39,43095.0
40,47145.0
41,43661.0
42,47064.0
43,41894.0
44,44653.0
45,40877.0
46,40384.0
47,44853.0
48,43821.0
49,45528.0
50,42537.0
51,44045.0
52,45637.0
53,40289.0
54,43133.0
55,43104.0
56,40066.0
57,43390.0
58,41562.0
59,44287.0
60,44217.0
61,43650.0
62,44072.0
63,43507.0
64,46200.0
65,43256.0
66,43009.0
67,43226.0
68,42031.0
69,44020.0
70,45253.0
71,43907.0
72,40958.0
73,44029.0
74,42140.0
75,43883.0
76,43605.0
77,42686.0
78,45014.0
79,44391.0
80,35305.0
81,38748.0
82,41574.0
83,40989.0
84,44199.0
85,45632.0
86,44559.0
87,42597.0
88,44781.0
89,44826.0
90,42910.0
91,45483.0
92,40296.0
93,45657.0
94,42272.0
95,43347.0
96,41024.0
97,45359.0
98,43950.0
99,42720.0
100,39518.0
101,41918.0
102,44913.0
103,39737.0
104,42514.0
105,43447.0
106,43117.0
107,42404.0
108,43757.0
109,45944.0
110,40624.0
111,41271.0
112,41264.0
113,43096.0
114,40421.0
115,43552.0
116,41242.0
117,44305.0
118,43428.0
119,40574.0
120,39129.0
121,46209.0
122,39421.0
123,40952.0
124,43592.0
125,42730.0
126,44455.0
127,44634.0
128,42875.0
129,42360.0
130,39690.0
131,44034.0
132,43000.0
133,42876.0
134,42026.0
135,43383.0
136,43685.0
137,42679.0
138,43087.0
139,36385.0
140,42268.0
141,41718.0
142,44833.0
143,42930.0
144,40805.0
145,43112.0
146,44289.0
147,42379.0
148,43745.0
149,41942.0
150,43362.0
151,39060.0
152,44760.0
153,44347.0
154,43195.0
155,44238.0
156,40146.0
157,41685.0
158,41526.0
159,42655.0
160,41572.0
161,43775.0
162,40350.0
163,42137.0
164,40288.0
165,39904.0
166,46425.0
167,42984.0
168,42379.0
169,42892.0
170,44678.0
171,42398.0
172,40819.0
173,42767.0
174,40304.0
175,44583.0
176,43715.0
177,43837.0
178,44917.0
179,44712.0
180,43076.0
181,41653.0
182,43133.0
183,44375.0
184,43092.0
185,41252.0
186,43829.0
187,44145.0
188,42847.0
189,44287.0
190,45781.0
191,43713.0
192,42426.0
193,43139.0
194,41478.0
195,43421.0
196,41421.0
197,40293.0
198,46787.0
199,41704.0
