iteration,fitnessValue
0,62386.0
1,60923.0
2,60422.0
3,65268.0
4,72016.0
5,63438.0
6,65429.0
7,65983.0
8,66672.0
9,67917.0
10,65736.0
11,66591.0
12,66768.0
13,65332.0
14,62331.0
15,63735.0
16,68436.0
17,59783.0
18,61343.0
19,62845.0
20,57870.0
21,57602.0
22,59557.0
23,61820.0
24,59876.0
25,50654.0
26,60358.0
27,53576.0
28,57291.0
29,57119.0
30,56530.0
31,63250.0
32,57698.0
33,57190.0
34,58902.0
35,56067.0
36,56953.0
37,61176.0
38,58747.0
39,58286.0
40,57098.0
41,59286.0
42,56138.0
43,60444.0
44,59519.0
45,58756.0
46,53914.0
47,58374.0
48,55156.0
49,57428.0
50,58777.0
51,56537.0
52,55843.0
53,55323.0
54,62124.0
55,53752.0
56,56404.0
57,58838.0
58,59754.0
59,55361.0
60,59230.0
61,54662.0
62,56795.0
63,57705.0
64,53025.0
65,58985.0
66,58561.0
67,57611.0
68,51041.0
69,57657.0
70,58561.0
71,59475.0
72,53902.0
73,54210.0
74,57677.0
75,58356.0
76,59492.0
77,60608.0
78,56219.0
79,53390.0
80,56582.0
81,55003.0
82,58097.0
83,62420.0
84,57608.0
85,52454.0
86,49157.0
87,48695.0
88,56056.0
89,54134.0
90,50451.0
91,54029.0
92,53827.0
93,56285.0
94,55070.0
95,55126.0
96,58023.0
97,58910.0
98,60351.0
99,62065.0
100,55840.0
101,57814.0
102,56077.0
103,50971.0
104,60490.0
105,61525.0
106,60097.0
107,57400.0
108,55628.0
109,60385.0
110,60458.0
111,65457.0
112,54446.0
113,52511.0
114,52953.0
115,57180.0
116,52522.0
117,56157.0
118,63011.0
119,55325.0
120,60455.0
121,61298.0
122,58205.0
123,59030.0
124,58863.0
125,55933.0
126,58871.0
127,55914.0
128,57332.0
129,56793.0
130,54983.0
131,53908.0
132,57317.0
133,59959.0
134,56659.0
135,59042.0
136,52761.0
137,59409.0
138,59394.0
139,49848.0
140,49972.0
141,55533.0
142,54860.0
143,58584.0
144,53662.0
145,53235.0
146,59067.0
147,60919.0
148,61950.0
149,55564.0
150,61375.0
151,56276.0
152,60043.0
153,57020.0
154,55829.0
155,59043.0
156,54122.0
157,56907.0
158,59024.0
159,53338.0
160,59697.0
161,57187.0
162,58288.0
163,55939.0
164,61248.0
165,54498.0
166,55144.0
167,58283.0
168,52920.0
169,56642.0
170,57384.0
171,58568.0
172,61479.0
173,57248.0
174,57709.0
175,57677.0
176,58507.0
177,58325.0
178,55472.0
179,59259.0
180,58246.0
181,47121.0
182,55499.0
183,61893.0
184,53020.0
185,59756.0
186,56269.0
187,50677.0
188,57043.0
189,59886.0
190,58229.0
191,55958.0
192,51277.0
193,59109.0
194,58475.0
195,57553.0
196,59796.0
197,58405.0
198,56530.0
199,56480.0
