iteration,fitnessValue
0,62899.0
1,68343.0
2,59330.0
3,67413.0
4,66968.0
5,59337.0
6,62416.0
7,63191.0
8,68297.0
9,64329.0
10,62738.0
11,67766.0
12,64014.0
13,65171.0
14,62504.0
15,55397.0
16,57995.0
17,49242.0
18,42823.0
19,39740.0
20,36584.0
21,35098.0
22,35208.0
23,32987.0
24,31022.0
25,31605.0
26,33286.0
27,32122.0
28,32319.0
29,32690.0
30,33745.0
31,30133.0
32,31797.0
33,31195.0
34,34251.0
35,33898.0
36,32342.0
37,29322.0
38,29030.0
39,31742.0
40,30986.0
41,32614.0
42,33454.0
43,30540.0
44,30673.0
45,27594.0
46,30562.0
47,32038.0
48,31927.0
49,31536.0
50,31882.0
51,31076.0
52,32066.0
53,29943.0
54,30868.0
55,29326.0
56,29441.0
57,32086.0
58,29781.0
59,29923.0
60,31017.0
61,31912.0
62,31117.0
63,31284.0
64,31037.0
65,31580.0
66,32641.0
67,28886.0
68,30802.0
69,32450.0
70,30160.0
71,32963.0
72,32161.0
73,29990.0
74,32091.0
75,30737.0
76,31603.0
77,32149.0
78,31541.0
79,31055.0
80,30643.0
81,29637.0
82,31456.0
83,32155.0
84,33966.0
85,31017.0
86,30987.0
87,29513.0
88,32112.0
89,30572.0
90,32436.0
91,32282.0
92,33243.0
93,30539.0
94,30374.0
95,32037.0
96,31857.0
97,30848.0
98,31132.0
99,30244.0
100,30323.0
101,31900.0
102,31665.0
103,30054.0
104,31338.0
105,32613.0
106,30891.0
107,32060.0
108,31542.0
109,32046.0
110,31492.0
111,31751.0
112,31787.0
113,31899.0
114,31919.0
115,30083.0
116,32026.0
117,30379.0
118,31532.0
119,30731.0
120,30766.0
121,31953.0
122,31828.0
123,31502.0
124,29639.0
125,32481.0
126,31083.0
127,31145.0
128,33383.0
129,31267.0
130,30143.0
131,32202.0
132,32676.0
133,31117.0
134,30942.0
135,31581.0
136,32288.0
137,31470.0
138,32250.0
139,30935.0
140,31488.0
141,32344.0
142,30154.0
143,30108.0
144,32442.0
145,29504.0
146,31520.0
147,31489.0
148,32779.0
149,31748.0
150,32825.0
151,30962.0
152,30743.0
153,31478.0
154,30213.0
155,30823.0
156,32715.0
157,28677.0
158,30325.0
159,32905.0
160,33841.0
161,30334.0
162,34085.0
163,31256.0
164,31858.0
165,30569.0
166,30143.0
167,31782.0
168,31788.0
169,29736.0
170,32175.0
171,32918.0
172,30752.0
173,32104.0
174,29782.0
175,30517.0
176,32682.0
177,31059.0
178,32989.0
179,31628.0
180,31822.0
181,30363.0
182,30929.0
183,32049.0
184,29127.0
185,29181.0
186,32967.0
187,31544.0
188,32423.0
189,32281.0
190,31187.0
191,33360.0
192,31370.0
193,31838.0
194,32610.0
195,34015.0
196,33098.0
197,30498.0
198,31739.0
199,30852.0
