iteration,fitnessValue
0,63379.0
1,69936.0
2,68423.0
3,73498.0
4,63292.0
5,64880.0
6,65197.0
7,57738.0
8,67306.0
9,67085.0
10,65316.0
11,63727.0
12,65388.0
13,62578.0
14,62505.0
15,55686.0
16,51460.0
17,45887.0
18,37928.0
19,36492.0
20,34958.0
21,35234.0
22,32734.0
23,33291.0
24,31932.0
25,31030.0
26,31429.0
27,30569.0
28,29808.0
29,30117.0
30,29150.0
31,30212.0
32,29337.0
33,30078.0
34,28721.0
35,30672.0
36,29552.0
37,28504.0
38,31008.0
39,29102.0
40,29736.0
41,29409.0
42,30007.0
43,28048.0
44,27964.0
45,29876.0
46,30118.0
47,28511.0
48,29736.0
49,28262.0
50,30363.0
51,30233.0
52,28016.0
53,29893.0
54,28056.0
55,30315.0
56,29748.0
57,30039.0
58,27909.0
59,28455.0
60,30852.0
61,29893.0
62,28452.0
63,30282.0
64,30480.0
65,29361.0
66,27331.0
67,30690.0
68,30633.0
69,29298.0
70,29131.0
71,29735.0
72,28470.0
73,29296.0
74,29902.0
75,29148.0
76,30599.0
77,29878.0
78,28449.0
79,30647.0
80,29950.0
81,30246.0
82,29706.0
83,29026.0
84,29429.0
85,32250.0
86,29356.0
87,29460.0
88,29318.0
89,30462.0
90,29796.0
91,28026.0
92,28472.0
93,30567.0
94,29499.0
95,28518.0
96,27583.0
97,28874.0
98,29379.0
99,29683.0
100,28947.0
101,28493.0
102,27895.0
103,31881.0
104,29094.0
105,29807.0
106,30681.0
107,30011.0
108,30501.0
109,30806.0
110,30379.0
111,30071.0
112,29576.0
113,28519.0
114,28275.0
115,30656.0
116,29589.0
117,29902.0
118,28674.0
119,29787.0
120,29326.0
121,28622.0
122,25305.0
123,31133.0
124,30626.0
125,27976.0
126,28832.0
127,29435.0
128,29008.0
129,30650.0
130,29157.0
131,28756.0
132,31067.0
133,29170.0
134,29474.0
135,28296.0
136,28951.0
137,30630.0
138,30011.0
139,30324.0
140,29922.0
141,30078.0
142,28986.0
143,29811.0
144,29937.0
145,30223.0
146,29537.0
147,28172.0
148,30026.0
149,29418.0
150,30351.0
151,28453.0
152,30555.0
153,28563.0
154,29594.0
155,30104.0
156,29548.0
157,31475.0
158,28832.0
159,29279.0
160,29489.0
161,30304.0
162,31822.0
163,30198.0
164,31014.0
165,30869.0
166,27387.0
167,28844.0
168,30733.0
169,30345.0
170,29949.0
171,28867.0
172,30375.0
173,29447.0
174,29088.0
175,30019.0
176,28491.0
177,30326.0
178,29800.0
179,30267.0
180,30384.0
181,29873.0
182,29906.0
183,30127.0
184,29768.0
185,29400.0
186,30282.0
187,29011.0
188,27913.0
189,29618.0
190,29386.0
191,30371.0
192,29231.0
193,29848.0
194,29648.0
195,28726.0
196,30775.0
197,30201.0
198,33057.0
199,29501.0
