iteration,fitnessValue
0,62166.0
1,66146.0
2,66604.0
3,68347.0
4,60695.0
5,67436.0
6,68310.0
7,68155.0
8,66939.0
9,65312.0
10,61702.0
11,67972.0
12,70582.0
13,69928.0
14,71510.0
15,69625.0
16,56067.0
17,52929.0
18,45332.0
19,40173.0
20,40501.0
21,35911.0
22,32917.0
23,32861.0
24,32943.0
25,32284.0
26,30987.0
27,31183.0
28,31181.0
29,31742.0
30,31480.0
31,29063.0
32,31322.0
33,31815.0
34,30882.0
35,31340.0
36,28569.0
37,29538.0
38,28813.0
39,30164.0
40,29900.0
41,31343.0
42,30375.0
43,31307.0
44,31138.0
45,28155.0
46,32366.0
47,30222.0
48,30503.0
49,33111.0
50,30800.0
51,31088.0
52,29074.0
53,33384.0
54,30861.0
55,31588.0
56,32864.0
57,29397.0
58,29957.0
59,29066.0
60,31697.0
61,31502.0
62,27705.0
63,31506.0
64,32885.0
65,30396.0
66,33565.0
67,30159.0
68,30928.0
69,31999.0
70,31717.0
71,31500.0
72,30367.0
73,31851.0
74,29678.0
75,32321.0
76,29378.0
77,33277.0
78,29774.0
79,29856.0
80,30404.0
81,31130.0
82,29665.0
83,29984.0
84,28629.0
85,29965.0
86,28297.0
87,30125.0
88,27658.0
89,32089.0
90,30253.0
91,30721.0
92,32223.0
93,31307.0
94,29963.0
95,29740.0
96,30058.0
97,29520.0
98,32506.0
99,30958.0
100,30038.0
101,29595.0
102,28764.0
103,31373.0
104,30658.0
105,29772.0
106,31650.0
107,32017.0
108,28962.0
109,28349.0
110,31404.0
111,27704.0
112,28394.0
113,29533.0
114,30760.0
115,32522.0
116,31572.0
117,31068.0
118,29964.0
119,28588.0
120,32599.0
121,30054.0
122,33685.0
123,29807.0
124,29336.0
125,29965.0
126,29925.0
127,30201.0
128,31856.0
129,32286.0
130,29451.0
131,28533.0
132,29747.0
133,29863.0
134,29429.0
135,29441.0
136,29250.0
137,31122.0
138,30366.0
139,30423.0
140,32317.0
141,28366.0
142,31853.0
143,30146.0
144,31641.0
145,31360.0
146,30224.0
147,31708.0
148,30614.0
149,30182.0
150,28928.0
151,29372.0
152,31063.0
153,29696.0
154,29448.0
155,30860.0
156,31401.0
157,30463.0
158,30243.0
159,30270.0
160,30434.0
161,29695.0
162,30929.0
163,31379.0
164,30174.0
165,29053.0
166,30538.0
167,29201.0
168,29274.0
169,28621.0
170,32769.0
171,31879.0
172,31301.0
173,32818.0
174,28300.0
175,29795.0
176,30718.0
177,30865.0
178,31832.0
179,30517.0
180,30466.0
181,31741.0
182,31325.0
183,28329.0
184,31401.0
185,30452.0
186,30626.0
187,32004.0
188,29077.0
189,32349.0
190,28083.0
191,30702.0
192,31169.0
193,30774.0
194,29892.0
195,30036.0
196,31384.0
197,31184.0
198,29313.0
199,30707.0
