iteration,fitnessValue
0,26278.0
1,27185.0
2,27581.0
3,27627.0
4,25798.0
5,26648.0
6,27527.0
7,27167.0
8,25348.0
9,26672.0
10,26064.0
11,27350.0
12,26407.0
13,26940.0
14,25466.0
15,27631.0
16,26681.0
17,25730.0
18,26268.0
19,26087.0
20,25470.0
21,25431.0
22,25868.0
23,25730.0
24,25303.0
25,25945.0
26,25717.0
27,25468.0
28,25460.0
29,25709.0
30,25473.0
31,25315.0
32,25473.0
33,25470.0
34,25836.0
35,25470.0
36,25652.0
37,25473.0
38,25473.0
39,25473.0
40,25473.0
41,25717.0
42,25470.0
43,25470.0
44,25895.0
45,25681.0
46,25318.0
47,25473.0
48,25681.0
49,25470.0
50,25873.0
51,25445.0
52,25464.0
53,25766.0
54,25473.0
55,25466.0
56,25312.0
57,25652.0
58,25803.0
59,25688.0
60,25460.0
61,25470.0
62,25473.0
63,25470.0
64,25494.0
65,25717.0
66,25717.0
67,25470.0
68,25441.0
69,25871.0
70,25473.0
71,25470.0
72,25246.0
73,25470.0
74,25826.0
75,25470.0
76,25330.0
77,25473.0
78,25460.0
79,25473.0
80,25681.0
81,25503.0
82,25236.0
83,25833.0
84,25763.0
85,25803.0
86,25885.0
87,25895.0
88,25763.0
89,25669.0
90,25473.0
91,25717.0
92,25730.0
93,25672.0
94,25246.0
95,25717.0
96,25473.0
97,25470.0
98,25249.0
99,25636.0
100,25688.0
101,25249.0
102,25473.0
103,25473.0
104,25470.0
105,26280.0
106,25470.0
107,25470.0
108,25551.0
109,25470.0
110,25402.0
111,25688.0
112,25834.0
113,25717.0
114,25676.0
115,25401.0
116,25760.0
117,25473.0
118,25500.0
119,25490.0
120,25470.0
121,25460.0
122,25318.0
123,25688.0
124,25470.0
125,25763.0
126,25470.0
127,25730.0
128,25542.0
129,25460.0
130,25689.0
131,25470.0
132,25473.0
133,25963.0
134,25652.0
135,25470.0
136,25412.0
137,25473.0
138,25470.0
139,25688.0
140,25730.0
141,25636.0
142,25615.0
143,25470.0
144,25609.0
145,25473.0
146,25470.0
147,25460.0
148,25470.0
149,25473.0
150,25460.0
151,25554.0
152,25460.0
153,25406.0
154,25473.0
155,25460.0
156,25470.0
157,25460.0
158,25688.0
159,25730.0
160,25473.0
161,25470.0
162,25464.0
163,25717.0
164,25717.0
165,25470.0
166,25470.0
167,25688.0
168,25688.0
169,25689.0
170,25470.0
171,25460.0
172,25803.0
173,25470.0
174,25473.0
175,25885.0
176,25676.0
177,25473.0
178,25769.0
179,25871.0
180,25730.0
181,25470.0
182,25730.0
183,25473.0
184,25473.0
185,26037.0
186,26015.0
187,25470.0
188,26023.0
189,25730.0
190,25473.0
191,25860.0
192,25401.0
193,25052.0
194,25681.0
195,25730.0
196,25603.0
197,25412.0
198,25403.0
199,25470.0
