iteration,fitnessValue
0,28553.0
1,28883.0
2,29034.0
3,30311.0
4,29911.0
5,27470.0
6,28896.0
7,29897.0
8,30326.0
9,30012.0
10,29566.0
11,29933.0
12,28376.0
13,29316.0
14,29159.0
15,25911.0
16,27705.0
17,25470.0
18,26273.0
19,26240.0
20,25345.0
21,26110.0
22,25816.0
23,25334.0
24,25944.0
25,26619.0
26,25608.0
27,25800.0
28,26276.0
29,26176.0
30,24876.0
31,25682.0
32,25911.0
33,25586.0
34,26364.0
35,26490.0
36,26113.0
37,25945.0
38,25732.0
39,25187.0
40,25387.0
41,25688.0
42,25473.0
43,25649.0
44,25396.0
45,25573.0
46,25243.0
47,26040.0
48,25590.0
49,26050.0
50,26069.0
51,26427.0
52,25580.0
53,26534.0
54,25315.0
55,25249.0
56,25473.0
57,25976.0
58,25681.0
59,26871.0
60,25532.0
61,25568.0
62,26051.0
63,25470.0
64,25968.0
65,26139.0
66,25286.0
67,25317.0
68,25544.0
69,25668.0
70,25236.0
71,25164.0
72,25263.0
73,25470.0
74,26251.0
75,26053.0
76,25441.0
77,25755.0
78,26038.0
79,25470.0
80,25482.0
81,26219.0
82,24992.0
83,25458.0
84,25464.0
85,25688.0
86,25986.0
87,25867.0
88,26347.0
89,25805.0
90,26414.0
91,25431.0
92,25925.0
93,25623.0
94,25860.0
95,26382.0
96,24985.0
97,25497.0
98,25636.0
99,25042.0
100,25773.0
101,25746.0
102,25805.0
103,25963.0
104,25730.0
105,25936.0
106,25803.0
107,25716.0
108,25760.0
109,25889.0
110,25689.0
111,25246.0
112,25470.0
113,25080.0
114,25839.0
115,26023.0
116,25763.0
117,25272.0
118,26023.0
119,25463.0
120,26263.0
121,25470.0
122,25739.0
123,26186.0
124,25368.0
125,24942.0
126,26051.0
127,25504.0
128,25507.0
129,25315.0
130,25652.0
131,25636.0
132,25730.0
133,25688.0
134,25732.0
135,25942.0
136,26347.0
137,26233.0
138,25469.0
139,25705.0
140,25989.0
141,25827.0
142,25868.0
143,25663.0
144,25841.0
145,25925.0
146,26385.0
147,25906.0
148,25718.0
149,25688.0
150,26144.0
151,26262.0
152,25808.0
153,25608.0
154,25614.0
155,25246.0
156,25837.0
157,26048.0
158,26061.0
159,25833.0
160,25803.0
161,26233.0
162,25561.0
163,25039.0
164,25807.0
165,26592.0
166,26029.0
167,26435.0
168,25671.0
169,26045.0
170,26145.0
171,25720.0
172,25895.0
173,26258.0
174,25414.0
175,25671.0
176,25730.0
177,27162.0
178,25470.0
179,25279.0
180,25799.0
181,26739.0
182,25584.0
183,25666.0
184,25470.0
185,25310.0
186,25740.0
187,25549.0
188,26242.0
189,26182.0
190,26193.0
191,25246.0
192,25711.0
193,26655.0
194,25790.0
195,25333.0
196,25440.0
197,26586.0
198,25885.0
199,25587.0
