iteration,fitnessValue
0,39944.0
1,41863.0
2,41651.0
3,42549.0
4,40474.0
5,39135.0
6,40652.0
7,41808.0
8,41928.0
9,38166.0
10,38250.0
11,41284.0
12,38731.0
13,36910.0
14,37464.0
15,35763.0
16,33636.0
17,32005.0
18,29511.0
19,27494.0
20,30204.0
21,28739.0
22,28002.0
23,26309.0
24,28034.0
25,27687.0
26,27807.0
27,27026.0
28,27265.0
29,27311.0
30,27412.0
31,27033.0
32,27754.0
33,26922.0
34,27807.0
35,28533.0
36,27908.0
37,26546.0
38,26743.0
39,26993.0
40,26793.0
41,28424.0
42,27642.0
43,26585.0
44,25760.0
45,27055.0
46,26382.0
47,28500.0
48,26367.0
49,27615.0
50,27161.0
51,26451.0
52,25001.0
53,26135.0
54,26926.0
55,25284.0
56,26552.0
57,26494.0
58,26734.0
59,26131.0
60,27789.0
61,27797.0
62,25752.0
63,26179.0
64,27240.0
65,26726.0
66,26634.0
67,26728.0
68,26354.0
69,27586.0
70,26989.0
71,27236.0
72,25854.0
73,27607.0
74,27567.0
75,26590.0
76,26728.0
77,27544.0
78,27497.0
79,26395.0
80,27321.0
81,26936.0
82,26701.0
83,27295.0
84,24862.0
85,27159.0
86,26061.0
87,26754.0
88,27699.0
89,26951.0
90,26404.0
91,27412.0
92,27505.0
93,27245.0
94,26292.0
95,26733.0
96,27114.0
97,27393.0
98,27207.0
99,27328.0
100,26411.0
101,26956.0
102,27308.0
103,26960.0
104,26574.0
105,27232.0
106,26397.0
107,26739.0
108,26002.0
109,26232.0
110,26565.0
111,26860.0
112,26551.0
113,26845.0
114,27013.0
115,25834.0
116,27598.0
117,27899.0
118,26737.0
119,27186.0
120,27299.0
121,26971.0
122,25009.0
123,27567.0
124,26292.0
125,25605.0
126,26693.0
127,27226.0
128,26222.0
129,26587.0
130,27665.0
131,26472.0
132,26980.0
133,26338.0
134,26736.0
135,27113.0
136,26143.0
137,27079.0
138,25819.0
139,27484.0
140,27017.0
141,26289.0
142,26369.0
143,26543.0
144,27586.0
145,26850.0
146,26957.0
147,26605.0
148,26836.0
149,28080.0
150,26575.0
151,26762.0
152,27390.0
153,26980.0
154,26713.0
155,25899.0
156,26396.0
157,26216.0
158,26726.0
159,26478.0
160,27153.0
161,27175.0
162,26811.0
163,27526.0
164,27701.0
165,27172.0
166,26628.0
167,26550.0
168,27794.0
169,26827.0
170,26977.0
171,27001.0
172,26160.0
173,26061.0
174,26075.0
175,26745.0
176,26851.0
177,28148.0
178,26482.0
179,27771.0
180,27277.0
181,27264.0
182,25581.0
183,26356.0
184,27002.0
185,25565.0
186,26085.0
187,27258.0
188,27343.0
189,25953.0
190,25775.0
191,27219.0
192,26277.0
193,26094.0
194,27481.0
195,26797.0
196,26044.0
197,28244.0
198,25201.0
199,26328.0
