iteration,fitnessValue
0,25268.0
1,25558.0
2,25377.0
3,26612.0
4,25903.0
5,27442.0
6,26794.0
7,27233.0
8,26602.0
9,25758.0
10,26960.0
11,27178.0
12,25896.0
13,25698.0
14,25606.0
15,26035.0
16,25714.0
17,25500.0
18,25473.0
19,25500.0
20,25503.0
21,25412.0
22,25470.0
23,25636.0
24,25554.0
25,25760.0
26,25695.0
27,25500.0
28,25470.0
29,25473.0
30,25717.0
31,25688.0
32,25584.0
33,25608.0
34,25470.0
35,25473.0
36,25717.0
37,25541.0
38,25609.0
39,25835.0
40,25473.0
41,25681.0
42,25470.0
43,24960.0
44,25470.0
45,25470.0
46,25470.0
47,25470.0
48,25470.0
49,25470.0
50,25536.0
51,25557.0
52,25470.0
53,24834.0
54,25711.0
55,25730.0
56,25473.0
57,25470.0
58,25608.0
59,25473.0
60,25470.0
61,25249.0
62,25470.0
63,25688.0
64,24939.0
65,25315.0
66,25605.0
67,25730.0
68,25470.0
69,25652.0
70,25718.0
71,25473.0
72,25688.0
73,25470.0
74,25470.0
75,25470.0
76,25470.0
77,25636.0
78,25473.0
79,25470.0
80,25470.0
81,25803.0
82,25529.0
83,25470.0
84,25470.0
85,25473.0
86,25306.0
87,25473.0
88,25473.0
89,25636.0
90,25473.0
91,25503.0
92,25470.0
93,25473.0
94,25717.0
95,25470.0
96,25470.0
97,25473.0
98,25581.0
99,25717.0
100,25688.0
101,25688.0
102,25554.0
103,25315.0
104,25473.0
105,25473.0
106,25884.0
107,25470.0
108,25688.0
109,25470.0
110,25688.0
111,25473.0
112,25470.0
113,25473.0
114,25470.0
115,25473.0
116,25554.0
117,25460.0
118,25470.0
119,24876.0
120,25227.0
121,25470.0
122,25473.0
123,25717.0
124,25473.0
125,25561.0
126,25470.0
127,25473.0
128,25473.0
129,25730.0
130,25730.0
131,25705.0
132,25688.0
133,25860.0
134,25473.0
135,25688.0
136,25803.0
137,25463.0
138,25249.0
139,25219.0
140,25473.0
141,25470.0
142,25460.0
143,25473.0
144,25760.0
145,25493.0
146,25470.0
147,25470.0
148,25473.0
149,25636.0
150,25470.0
151,25688.0
152,25376.0
153,25473.0
154,25473.0
155,25432.0
156,25473.0
157,25470.0
158,25473.0
159,25792.0
160,25860.0
161,25470.0
162,25473.0
163,25473.0
164,25460.0
165,25470.0
166,25473.0
167,25473.0
168,25500.0
169,25473.0
170,25470.0
171,25470.0
172,25805.0
173,25473.0
174,25473.0
175,25470.0
176,25748.0
177,25473.0
178,25473.0
179,25473.0
180,25760.0
181,25505.0
182,25688.0
183,25460.0
184,25551.0
185,25470.0
186,25473.0
187,25688.0
188,25087.0
189,25470.0
190,25473.0
191,25250.0
192,25470.0
193,25805.0
194,25705.0
195,25688.0
196,25470.0
197,25470.0
198,25473.0
199,25805.0
